DATE,AFRICA_SOVEREIGN_BOND,CHINA_GOV_BOND,EURO_SOVEREIGN_BOND,USA_GOV_BOND,ASIA_PACIFIC_LARGE_MID_CAP,EMERGING_MARKETS_LARGE_MID_CAP,EUROPE_LARGE_CAP,HONG_KONG_LARGE_CAP,USA_LARGE_CAP,USA_SMALL_CAP
2007-04-23,,,,,,,1035.22998046875,20556.5703125,1480.93005371094,827.549987792969
2007-04-24,,,,,,,1029.71997070313,20572.80078125,1480.41003417969,826.359985351563
2007-04-25,,,,,,,1038.63000488281,20536.779296875,1495.42004394531,832.070007324219
2007-04-26,,,,,,,1038.43005371094,20667.2890625,1494.25,833.799987792969
2007-04-27,,,,,,,1034.89001464844,20526.5,1494.06994628906,829.700012207031
2007-04-30,,,,,,,1037.7900390625,20318.98046875,1482.36999511719,814.570007324219
2007-05-01,,,,,,,,,1486.30004882813,816.25
2007-05-02,,,,,,,1043,20388.490234375,1495.92004394531,828.460021972656
2007-05-03,,,,,,,1046.35998535156,20681.580078125,1502.39001464844,828.869995117188
2007-05-04,,,,,,,1055.32995605469,20841.080078125,1505.61999511719,832.880004882813
2007-05-07,,,,,,,1056.92004394531,20896.640625,1509.47998046875,831.869995117188
2007-05-08,,,,,,,1050.10998535156,20706.349609375,1507.71997070313,830.900024414063
2007-05-09,,,,,,,1050.84997558594,20844.779296875,1512.57995605469,834.77001953125
2007-05-10,,,,,,,1043.2099609375,20746.26953125,1491.46997070313,818.630004882813
2007-05-11,,,,,,,1047.64001464844,20468.2109375,1505.84997558594,829.539978027344
2007-05-14,,,,,,,1044.10998535156,20979.240234375,1503.15002441406,822.330017089844
2007-05-15,,,,,,,1047,20868.150390625,1501.18994140625,814.179992675781
2007-05-16,,,,,,,1042.80004882813,20937.259765625,1514.14001464844,820.200012207031
2007-05-17,,,,,,,1046.86999511719,20994.609375,1512.75,815.640014648438
2007-05-18,,,,,,,1058.56994628906,20904.83984375,1522.75,823.659973144531
2007-05-21,,,,,,,1058.16003417969,20927.75,1525.09997558594,833.650024414063
2007-05-22,,,,,,,1060.10998535156,20843.919921875,1524.11999511719,839.919982910156
2007-05-23,,,,,,,1066.13000488281,20798.970703125,1522.28002929688,836.539978027344
2007-05-24,,,,,,,1057.76000976563,,1507.51000976563,823.799987792969
2007-05-25,,,,,,,1058,20520.66015625,1515.72998046875,829.929992675781
2007-05-28,,,,,,,1060.51000976563,20529.759765625,,
2007-05-29,,,,,,,1057.77001953125,20469.58984375,1518.10998535156,837.530029296875
2007-05-30,,,,,,,1055.42004394531,20293.759765625,1530.22998046875,843.349975585938
2007-05-31,,,,,,,1066.59997558594,20634.470703125,1530.61999511719,847.179992675781
2007-06-01,,,,,,,1076.11999511719,20602.869140625,1536.33996582031,853.450012207031
2007-06-04,,,,,,,1070.58996582031,20729.58984375,1539.18005371094,855.090026855469
2007-06-05,,,,,,,1062.85998535156,20842.150390625,1530.94995117188,848.25
2007-06-06,,,,,,,1045.69995117188,20818.609375,1517.38000488281,841.210021972656
2007-06-07,,,,,,,1033.61999511719,20800.16015625,1490.71997070313,825.320007324219
2007-06-08,,,,,,,1032.81005859375,20509.150390625,1507.67004394531,835.309997558594
2007-06-11,,,,,,,1041.80004882812,20615.490234375,1509.11999511719,833.179992675781
2007-06-12,,,,,,,1036.60998535156,20636.390625,1493,821.719970703125
2007-06-13,,,,,,,1040.94995117188,20578.75,1515.67004394531,832.539978027344
2007-06-14,,,,,,,1059.40002441406,20867.259765625,1522.96997070313,837.119995117187
2007-06-15,,,,,,,1069.84997558594,21017.05078125,1532.91003417969,848.190002441406
2007-06-18,,,,,,,1066.39001464844,21582.890625,1531.05004882813,846.280029296875
2007-06-19,,,,,,,1063.5400390625,,1533.69995117188,848.340026855469
2007-06-20,,,,,,,1068.64001464844,21684.669921875,1512.83996582031,836.179992675781
2007-06-21,,,,,,,1062.19995117187,21954.669921875,1522.18994140625,839.809997558594
2007-06-22,,,,,,,1061.7900390625,21999.91015625,1502.56005859375,834.75
2007-06-25,,,,,,,1058.41003417969,21822.349609375,1497.73999023438,827.460021972656
2007-06-26,,,,,,,1051.76000976563,21803.5703125,1492.89001464844,826.130004882813
2007-06-27,,,,,,,1049.09997558594,21705.560546875,1506.33996582031,838.460021972656
2007-06-28,,,,,,,1060.0400390625,21938.220703125,1505.7099609375,839.039978027344
2007-06-29,,,,,,,1066.21997070313,21772.73046875,1503.34997558594,833.700012207031
2007-07-02,,,,,,,1063.41003417969,,1519.43005371094,845.059997558594
2007-07-03,,,,,,,1069.63000488281,22151.140625,1524.86999511719,848.200012207031
2007-07-04,,,,,,,1073.90002441406,22218.55078125,,
2007-07-05,,,,,,,1066.03002929688,22252.990234375,1525.40002441406,850.130004882812
2007-07-06,,,,,,,1072.61999511719,22531.740234375,1530.43994140625,852.309997558594
2007-07-09,,,,,,,1072.63000488281,22817.4296875,1531.84997558594,853.239990234375
2007-07-10,,,,,,,1062.10998535156,22885.83984375,1510.11999511719,837.47998046875
2007-07-11,,,,,,,1058.38000488281,22607.01953125,1518.76000976563,839.969970703125
2007-07-12,,,,,,,1072.39001464844,22809.01953125,1547.69995117188,855.179992675781
2007-07-13,,,,,,,1074.7900390625,23099.2890625,1552.5,855.77001953125
2007-07-16,,,,,,,1077.52001953125,22953.939453125,1549.52001953125,848.469970703125
2007-07-17,,,,,,,1073.31005859375,23057.30078125,1549.36999511719,849.890014648438
2007-07-18,,,,,,,1059.25,22841.919921875,1546.17004394531,845.909973144531
2007-07-19,,,,,,,1068.32995605469,23016.19921875,1553.07995605469,851.849975585938
2007-07-20,,,,,,,1054.59997558594,23291.900390625,1534.09997558594,836.440002441406
2007-07-23,,,,,,,1062.4599609375,23365.560546875,1541.56994628906,835.619995117188
2007-07-24,,,,,,,1046.71997070313,23472.880859375,1511.0400390625,811.859985351563
2007-07-25,,,,,,,1035.97998046875,23362.1796875,1518.08996582031,812.5
2007-07-26,,,,,,,1009.28997802734,23211.689453125,1482.66003417969,791.47998046875
2007-07-27,,,,,,,1001.58001708984,22570.41015625,1458.94995117188,777.830017089844
2007-07-30,,,,,,,1001.5,22739.900390625,1473.91003417969,784.22998046875
2007-07-31,,,,,,,1019.92999267578,23184.939453125,1455.27001953125,776.119995117188
2007-08-01,,,,,,,1002.15002441406,22455.359375,1465.81005859375,777.919982910156
2007-08-02,,,,,,,1006.46997070313,22443.25,1472.19995117188,783.989990234375
2007-08-03,,,,,,,992.890014648438,22538.439453125,1433.06005859375,755.419982910156
2007-08-06,,,,,,,982.5,21936.73046875,1467.67004394531,766.390014648438
2007-08-07,,,,,,,995.27001953125,21907.990234375,1476.7099609375,774.130004882813
2007-08-08,,,,,,,1015.40002441406,22536.669921875,1497.48999023438,795.659973144531
2007-08-09,,,,,,,994.289978027344,22439.359375,1453.08996582031,784.869995117188
2007-08-10,,,,,,,965.72998046875,21792.7109375,1453.64001464844,788.780029296875
2007-08-13,,,,,,,985.210021972656,21891.099609375,1452.92004394531,779.809997558594
2007-08-14,,,,,,,971.719970703125,22007.3203125,1426.5400390625,762.869995117188
2007-08-15,,,,,,,966.700012207031,21375.720703125,1406.69995117188,751.539978027344
2007-08-16,,,,,,,934.049987792969,20672.390625,1411.27001953125,768.830017089844
2007-08-17,,,,,,,952.27001953125,20387.130859375,1445.93994140625,786.030029296875
2007-08-20,,,,,,,961.090026855469,21595.630859375,1445.55004882813,787.450012207031
2007-08-21,,,,,,,962.919982910156,21729.349609375,1447.11999511719,788.380004882813
2007-08-22,,,,,,,979.809997558594,22346.880859375,1464.06994628906,798.559997558594
2007-08-23,,,,,,,981.440002441406,22966.970703125,1462.5,788.25
2007-08-24,,,,,,,988.280029296875,22921.890625,1479.36999511719,798.929992675781
2007-08-27,,,,,,,991.809997558594,23577.73046875,1466.7900390625,789.450012207031
2007-08-28,,,,,,,974.299987792969,23363.759765625,1432.35998535156,767.830017089844
2007-08-29,,,,,,,979.530029296875,23020.599609375,1463.76000976563,787.320007324219
2007-08-30,,,,,,,993.109985351563,23484.5390625,1457.64001464844,783.109985351563
2007-08-31,,,,,,,1003.85998535156,23984.140625,1473.98999023438,792.859985351563
2007-09-03,,,,,,,1003.65002441406,23904.08984375,,
2007-09-04,,,,,,,1008.42999267578,23886.0703125,1489.42004394531,800.690002441406
2007-09-05,,,,,,,990.140014648438,24069.169921875,1472.2900390625,790.460021972656
2007-09-06,,,,,,,994.75,24050.400390625,1478.55004882813,792.919982910156
2007-09-07,,,,,,,972.460021972656,23982.609375,1453.55004882813,775.789978027344
2007-09-10,,,,,,,965.400024414063,23999.69921875,1451.69995117188,769.809997558594
2007-09-11,,,,,,,979.859985351563,23952.240234375,1471.48999023438,782.27001953125
2007-09-12,,,,,,,983.820007324219,24310.140625,1471.56005859375,777.900024414063
2007-09-13,,,,,,,993.450012207031,24537.01953125,1483.94995117188,780.349975585938
2007-09-14,,,,,,,989.650024414063,24898.109375,1484.25,783.489990234375
2007-09-17,,,,,,,976.280029296875,24599.33984375,1476.65002441406,775.809997558594
2007-09-18,,,,,,,992.349975585937,24576.849609375,1519.78002929688,806.630004882813
2007-09-19,,,,,,,1018.19000244141,25554.640625,1529.03002929688,817.400024414063
2007-09-20,,,,,,,1010.40002441406,25701.130859375,1518.75,809.760009765625
2007-09-21,,,,,,,1011.89001464844,25843.779296875,1525.75,813.109985351563
2007-09-24,,,,,,,1010.22998046875,26551.939453125,1517.72998046875,805.799987792969
2007-09-25,,,,,,,1001.01000976563,26430.2890625,1517.2099609375,803
2007-09-26,,,,,,,1009.42999267578,,1525.42004394531,809.119995117188
2007-09-27,,,,,,,1016.64001464844,27065.150390625,1531.38000488281,814.010009765625
2007-09-28,,,,,,,1015.07000732422,27142.470703125,1526.75,805.450012207031
2007-10-01,,,,,,,1024.38000488281,,1547.0400390625,824.739990234375
2007-10-02,,,,,,,1026.28002929688,28199.75,1546.63000488281,831.969970703125
2007-10-03,,,,,,,1027.46997070313,27479.939453125,1539.58996582031,826.150024414063
2007-10-04,,,,,,,1028.18994140625,26973.98046875,1542.83996582031,829.150024414063
2007-10-05,,,,,,,1034.9599609375,27831.51953125,1557.58996582031,844.880004882813
2007-10-08,,,,,,,1034.71997070312,27770.2890625,1552.57995605469,840.140014648438
2007-10-09,,,,,,,1043.18994140625,28228.0390625,1565.15002441406,845.719970703125
2007-10-10,,,,,,,1042.51000976563,28569.330078125,1562.46997070313,845.190002441406
2007-10-11,,,,,,,1046.02001953125,29133.01953125,1554.41003417969,834.97998046875
2007-10-12,,,,,,,1045.03002929688,28838.369140625,1561.80004882813,841.169982910156
2007-10-15,,,,,,,1037.92004394531,29540.779296875,1548.7099609375,829.359985351563
2007-10-16,,,,,,,1033.2900390625,28954.55078125,1538.53002929688,823.349975585938
2007-10-17,,,,,,,1041.30004882813,29298.7109375,1541.23999023438,824.890014648438
2007-10-18,,,,,,,1034.39001464844,29465.05078125,1540.07995605469,825.030029296875
2007-10-19,,,,,,,1030.75,,1500.63000488281,798.789978027344
2007-10-22,,,,,,,1016.80999755859,28373.630859375,1506.32995605469,810.080017089844
2007-10-23,,,,,,,1026.75,29376.859375,1519.58996582031,818.530029296875
2007-10-24,,,,,,,1020.53002929688,29333.529296875,1515.88000488281,810.849975585938
2007-10-25,,,,,,,1034.07995605469,29854.490234375,1514.40002441406,806.109985351563
2007-10-26,,,,,,,1037.83996582031,30405.220703125,1535.28002929688,821.390014648438
2007-10-29,,,,,,,1043.63000488281,31586.900390625,1540.97998046875,821.719970703125
2007-10-30,,,,,,,1038.19995117187,31638.220703125,1531.02001953125,816.150024414062
2007-10-31,,,,,,,1044.67004394531,31352.580078125,1549.38000488281,828.02001953125
2007-11-01,,,,,,,1027.41003417969,31492.880859375,1508.43994140625,795.179992675781
2007-11-02,,,,,,,1023.71002197266,30468.33984375,1509.65002441406,797.780029296875
2007-11-05,,,,,,,1017.21002197266,28942.3203125,1502.17004394531,790.429992675781
2007-11-06,,,,,,,1021.13000488281,29438.130859375,1520.27001953125,801.77001953125
2007-11-07,,,,,,,1014.23999023438,29708.9296875,1475.61999511719,775.960021972656
2007-11-08,,,,,,,1001.59997558594,28760.220703125,1474.77001953125,780.900024414063
2007-11-09,,,,,,,985.940002441406,28783.41015625,1453.69995117188,772.380004882813
2007-11-12,,,,,,,984.659973144531,27665.73046875,1439.18005371094,767.090026855469
2007-11-13,,,,,,,985.799987792969,27803.349609375,1481.05004882813,789.150024414063
2007-11-14,,,,,,,996.510009765625,29166.009765625,1470.57995605469,782.469970703125
2007-11-15,,,,,,,987.469970703125,28751.2109375,1451.15002441406,771.599975585938
2007-11-16,,,,,,,979.840026855469,27614.4296875,1458.73999023438,769.5
2007-11-19,,,,,,,964.090026855469,27460.169921875,1433.27001953125,750.330017089844
2007-11-20,,,,,,,973.929992675781,27771.2109375,1439.69995117188,749.330017089844
2007-11-21,,,,,,,954.549987792969,26618.189453125,1416.77001953125,740.299987792969
2007-11-22,,,,,,,960.590026855469,26004.919921875,,
2007-11-23,,,,,,,977.030029296875,26541.08984375,1440.69995117188,755.030029296875
2007-11-26,,,,,,,969.340026855469,27626.619140625,1407.21997070313,735.070007324219
2007-11-27,,,,,,,966.190002441406,27210.2109375,1428.22998046875,743.27001953125
2007-11-28,,,,,,,987.5,27371.240234375,1469.02001953125,770.039978027344
2007-11-29,,,,,,,991.25,28482.5390625,1469.71997070313,766.059997558594
2007-11-30,,,,,,,1000.57000732422,28643.609375,1481.14001464844,767.77001953125
2007-12-03,,,,,,,994.25,28658.419921875,1472.42004394531,759.969970703125
2007-12-04,,,,,,,981.109985351562,28879.58984375,1462.7900390625,752.059997558594
2007-12-05,,,,,,,998.47998046875,29345.44921875,1485.01000976563,765.640014648438
2007-12-06,,,,,,,1001.33001708984,29558.919921875,1507.33996582031,786.950012207031
2007-12-07,,,,,,,1007.85998535156,28842.470703125,1504.66003417969,785.52001953125
2007-12-10,,,,,,,1012.73999023438,28501.099609375,1515.9599609375,791.200012207031
2007-12-11,,,,,,,1008.96002197266,29226.83984375,1477.65002441406,766.27001953125
2007-12-12,,,,,,,1011.05999755859,28521.060546875,1486.58996582031,771.710021972656
2007-12-13,,,,,,,989.200012207031,27744.44921875,1488.41003417969,769.460021972656
2007-12-14,,,,,,,993.929992675781,27563.640625,1467.94995117188,753.929992675781
2007-12-17,,,,,,,980.260009765625,26596.580078125,1445.90002441406,739.059997558594
2007-12-18,,,,,,,979.400024414062,26732.869140625,1454.97998046875,754.059997558594
2007-12-19,,,,,,,976.369995117187,27029.259765625,1453,756.130004882813
2007-12-20,,,,,,,979.72998046875,27017.08984375,1460.11999511719,767.539978027344
2007-12-21,,,,,,,993.369995117187,27626.919921875,1484.4599609375,785.599975585938
2007-12-24,,,,,,,996.289978027344,28128.80078125,1496.44995117188,794.390014648438
2007-12-26,,,,,,,,,1497.66003417969,797.030029296875
2007-12-27,,,,,,,997.260009765625,27842.9296875,1476.27001953125,773.510009765625
2007-12-28,,,,,,,996.72998046875,27370.599609375,1478.48999023438,771.760009765625
2007-12-31,,,,,,,995.22998046875,27812.650390625,1468.35998535156,766.030029296875
2008-01-02,,,,,,,984.950012207031,27560.51953125,1447.16003417969,753.549987792969
2008-01-03,,,,,,,983.059997558594,26887.279296875,1447.16003417969,745.010009765625
2008-01-04,,,,,,,967.880004882812,27519.689453125,1411.63000488281,721.599975585938
2008-01-07,,,,,,,968.200012207031,27179.490234375,1416.18005371094,723.950012207031
2008-01-08,,,,,,,971.789978027344,27112.900390625,1390.18994140625,704.859985351563
2008-01-09,,,,,,,960.25,27615.849609375,1409.13000488281,712.119995117188
2008-01-10,,,,,,,952.390014648438,27230.859375,1420.32995605469,720.210021972656
2008-01-11,,,,,,,945.460021972656,26867.009765625,1401.02001953125,704.650024414063
2008-01-14,,,,,,,949.630004882813,26468.130859375,1416.25,712.47998046875
2008-01-15,,,,,,,924.5,25837.779296875,1380.94995117188,697.429992675781
2008-01-16,,,,,,,914.169982910156,24450.849609375,1373.19995117188,699.909973144531
2008-01-17,,,,,,,904.77001953125,25114.98046875,1333.25,680.570007324219
2008-01-18,,,,,,,892.659973144531,25201.869140625,1325.18994140625,673.179992675781
2008-01-21,,,,,,,836.599975585938,23818.859375,,
2008-01-22,,,,,,,851.450012207031,21757.630859375,1310.5,671.570007324219
2008-01-23,,,,,,,819.340026855469,24090.169921875,1338.59997558594,693.429992675781
2008-01-24,,,,,,,868.349975585938,23539.26953125,1352.06994628906,692.719970703125
2008-01-25,,,,,,,864.130004882813,25122.369140625,1330.60998535156,688.599975585938
2008-01-28,,,,,,,860.260009765625,24053.609375,1353.9599609375,702.390014648438
2008-01-29,,,,,,,876.739990234375,24291.80078125,1362.30004882813,705.200012207031
2008-01-30,,,,,,,866.690002441406,23653.689453125,1355.81005859375,695.489990234375
2008-01-31,,,,,,,864.469970703125,23455.740234375,1378.55004882813,713.299987792969
2008-02-01,,,,,,,882.099975585938,24123.580078125,1395.42004394531,730.5
2008-02-04,,,,,,,881.659973144531,25032.080078125,1380.81994628906,723.460021972656
2008-02-05,,,,,,,849.440002441406,24808.69921875,1336.64001464844,701.580017089844
2008-02-06,,,,,,,856.549987792969,23469.4609375,1326.44995117188,692.489990234375
2008-02-07,,,,,,,841.510009765625,,1336.91003417969,702.780029296875
2008-02-08,,,,,,,838.179992675781,,1331.2900390625,698.900024414063
2008-02-11,,,,,,,832.640014648437,22616.109375,1339.13000488281,699.75
2008-02-12,,,,,,,861.030029296875,22921.669921875,1348.85998535156,705.47998046875
2008-02-13,,,,,,,864.710021972656,23169.55078125,1367.2099609375,721.929992675781
2008-02-14,,,,,,,867.200012207031,24021.6796875,1348.85998535156,705.320007324219
2008-02-15,,,,,,,851.940002441406,24148.4296875,1349.98999023438,701.52001953125
2008-02-18,,,,,,,867.760009765625,23759.25,,
2008-02-19,,,,,,,872.760009765625,24123.169921875,1348.78002929688,702.340026855469
2008-02-20,,,,,,,858.340026855469,23590.580078125,1360.03002929688,710.02001953125
2008-02-21,,,,,,,864.840026855469,23623,1342.53002929688,696.280029296875
2008-02-22,,,,,,,857.900024414063,23305.0390625,1353.10998535156,695.429992675781
2008-02-25,,,,,,,872.010009765625,23269.140625,1371.80004882813,710.460021972656
2008-02-26,,,,,,,881.659973144531,23714.75,1381.2900390625,717.320007324219
2008-02-27,,,,,,,879.72998046875,24483.83984375,1380.02001953125,716.440002441406
2008-02-28,,,,,,,864.140014648438,24591.689453125,1367.68005371094,705.719970703125
2008-02-29,,,,,,,852.950012207031,24331.669921875,1330.63000488281,686.179992675781
2008-03-03,,,,,,,843.200012207031,23584.970703125,1331.33996582031,684.219970703125
2008-03-04,,,,,,,832.159973144531,23119.869140625,1326.75,680.97998046875
2008-03-05,,,,,,,846.359985351563,23114.33984375,1333.69995117188,683.739990234375
2008-03-06,,,,,,,834.650024414063,23342.73046875,1304.33996582031,662.780029296875
2008-03-07,,,,,,,826.25,22501.330078125,1293.36999511719,660.109985351563
2008-03-10,,,,,,,816.609985351563,22705.05078125,1273.36999511719,643.969970703125
2008-03-11,,,,,,,826.789978027344,22995.349609375,1320.65002441406,673.809997558594
2008-03-12,,,,,,,837.52001953125,23422.759765625,1308.77001953125,667.309997558594
2008-03-13,,,,,,,825.940002441406,22301.640625,1315.47998046875,679.710021972656
2008-03-14,,,,,,,819.859985351563,22237.109375,1288.14001464844,662.900024414063
2008-03-17,,,,,,,790.400024414063,21084.609375,1276.59997558594,650.47998046875
2008-03-18,,,,,,,813.809997558594,21384.609375,1330.73999023438,681.929992675781
2008-03-19,,,,,,,809.080017089844,21866.939453125,1298.42004394531,664.130004882813
2008-03-20,,,,,,,806.030029296875,21108.220703125,1329.51000976563,681.419982910156
2008-03-24,,,,,,,,,1349.88000488281,701.280029296875
2008-03-25,,,,,,,829.380004882813,22464.51953125,1352.98999023438,705.27001953125
2008-03-26,,,,,,,828.010009765625,22617.009765625,1341.13000488281,702.109985351563
2008-03-27,,,,,,,834.950012207031,22664.220703125,1325.76000976563,692.390014648438
2008-03-28,,,,,,,831.320007324219,23285.94921875,1315.21997070313,683.179992675781
2008-03-31,,,,,,,833.820007324219,22849.19921875,1322.69995117188,687.969970703125
2008-04-01,,,,,,,860.609985351563,23137.4609375,1370.18005371094,710.650024414063
2008-04-02,,,,,,,868.52001953125,23872.4296875,1367.53002929688,712.27001953125
2008-04-03,,,,,,,863.909973144531,24264.630859375,1369.31005859375,713.570007324219
2008-04-04,,,,,,,868.809997558594,,1370.40002441406,713.72998046875
2008-04-07,,,,,,,875.760009765625,24578.759765625,1372.5400390625,712.679992675781
2008-04-08,,,,,,,870.619995117188,24311.689453125,1365.5400390625,711.919982910156
2008-04-09,,,,,,,864.309997558594,23984.5703125,1354.48999023438,698.380004882813
2008-04-10,,,,,,,862.880004882813,24187.099609375,1360.55004882813,707.419982910156
2008-04-11,,,,,,,853.179992675781,24667.7890625,1332.82995605469,688.159973144531
2008-04-14,,,,,,,847.760009765625,23811.19921875,1328.31994628906,686.070007324219
2008-04-15,,,,,,,850.640014648438,23901.330078125,1334.43005371094,692.059997558594
2008-04-16,,,,,,,864.119995117188,23878.349609375,1364.7099609375,713.390014648438
